Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
12-06-2020,8:00 AM,46078,3590,97648,97638.0,10.0,47980,3.6764705882352944,47.18785843028019,49.135670981484516
13-06-2020,8:00 AM,47796,3717,101141,101131.0,10.0,49628,3.6750674800525998,47.256799912992754,49.06813260695465
14-06-2020,8:00 AM,49346,3830,104568,104558.0,10.0,51392,3.6626883941549995,47.190345038635144,49.14696656720985
15-06-2020,8:00 AM,50978,3950,107958,107948.0,10.0,53030,3.658830285851905,47.220215268900866,49.12095444524723
16-06-2020,8:00 AM,56049,4128,110744,110734.0,10.0,50567,3.7275157119121576,50.61131980062126,45.661164487466586
17-06-2020,8:00 AM,57851,5537,113445,113435.0,10.0,50057,4.880779232227071,50.99475516770241,44.124465600070515
18-06-2020,8:00 AM,59166,5651,116752,116742.0,10.0,51935,4.840174044127724,50.67664793750857,44.48317801836371
19-06-2020,8:00 AM,60838,5751,120504,120494.0,10.0,53915,4.7724556861183025,50.486290911505016,44.741253402376685
20-06-2020,8:00 AM,62773,5893,124331,124321.0,10.0,55665,4.73976723423764,50.4886150678431,44.77161769791926
21-06-2020,8:00 AM,64153,5984,128205,128195.0,10.0,58068,4.667524667524668,50.03939003939004,45.2930852930853
22-06-2020,8:00 AM,65744,6170,132075,132065.0,10.0,60161,4.671588112814689,49.77777777777778,45.55063410940753
23-06-2020,8:00 AM,67706,6283,135796,135786.0,10.0,61807,4.626793130872779,49.858611446581634,45.51459542254558
24-06-2020,8:00 AM,69631,6531,139010,139000.0,10.0,62848,4.698223149413711,50.09064096108193,45.21113588950435
25-06-2020,8:00 AM,73792,6739,142900,142890.0,10.0,62369,4.715885234429671,51.63890832750175,43.64520643806858
26-06-2020,8:00 AM,77453,6931,147741,147731.0,10.0,63357,4.69131791445841,52.42485159840532,42.88383048713627
27-06-2020,8:00 AM,79815,7106,152765,152755.0,10.0,65844,4.651589041992603,52.24691519654371,43.10149576146369
28-06-2020,8:00 AM,84245,7273,159133,159123.0,10.0,67615,4.570390805175545,52.939993590267264,42.489615604557194
29-06-2020,8:00 AM,86575,7429,164626,164616.0,10.0,70622,4.5126529223816405,52.588898472902216,42.898448604716144
30-06-2020,8:00 AM,88960,7610,169883,169873.0,10.0,73313,4.479553575107574,52.365451516632035,43.15499490826039
01-07-2020,8:00 AM,90911,7855,174761,174751.0,10.0,75995,4.494709918116743,52.02018757045336,43.48510251142989
02-07-2020,8:00 AM,93154,8053,180298,180288.0,10.0,79091,4.466494359338428,51.66668515457742,43.86682048608415
03-07-2020,8:00 AM,101172,8178,186626,186616.0,10.0,77276,4.382026084254069,54.21109598876899,41.40687792697695
04-07-2020,8:00 AM,104687,8376,192990,192980.0,10.0,79927,4.34012124980569,54.24477952225504,41.41509922793927
05-07-2020,8:00 AM,108082,8671,200064,200054.0,10.0,83311,4.33411308381318,54.023712412028146,41.64217450415867
06-07-2020,8:00 AM,111740,8822,206619,206609.0,10.0,86057,4.269694461787154,54.0802152754587,41.650090262754155
07-07-2020,8:00 AM,115262,9026,211987,211977.0,10.0,87699,4.2578082618273765,54.3722020689948,41.369989669177826
08-07-2020,8:00 AM,118558,9250,217121,217111.0,10.0,89313,4.260297253605132,54.60457532896403,41.13512741743083
09-07-2020,8:00 AM,123192,9448,223724,223714.0,10.0,91084,4.223060556757433,55.06427562532406,40.712663817918504
10-07-2020,8:00 AM,127259,9667,230599,230589.0,10.0,93673,4.192125724742952,55.18627574273957,40.62159853251749
11-07-2020,8:00 AM,132625,9893,238461,238451.0,10.0,95943,4.148686787357262,55.61706107078306,40.23425214185968
12-07-2020,8:00 AM,136985,10116,246600,246590.0,10.0,99499,4.102189781021898,55.54947283049473,40.34833738848337
13-07-2020,8:00 AM,140325,10289,254427,254417.0,10.0,103813,4.043989042043494,55.15334457427868,40.80266638367783
14-07-2020,8:00 AM,144507,10482,260924,260914.0,10.0,105935,4.017261731385384,55.38279345709862,40.599944811515996
15-07-2020,8:00 AM,149007,10695,267665,267655.0,10.0,107963,3.99566622457176,55.66921338239964,40.3351203930286
16-07-2020,8:00 AM,152613,10928,275640,275630.0,10.0,112099,3.964591496154404,55.3667827601219,40.668625743723695
17-07-2020,8:00 AM,158140,11194,284281,284271.0,10.0,114947,3.937653237465747,55.628058153728176,40.43428860880607
18-07-2020,8:00 AM,160357,11452,292589,292579.0,10.0,120780,3.9140227417982216,54.80622989927851,41.27974735892327
19-07-2020,8:00 AM,165663,11596,300937,300927.0,10.0,123678,3.8532981986262906,55.049063425235175,41.097638376138526
20-07-2020,8:00 AM,169569,11854,310455,310445.0,10.0,129032,3.8182667375303994,54.61951007392376,41.56222318854584
21-07-2020,8:00 AM,175029,12030,318695,318685.0,10.0,131636,3.774768979745525,54.920535308053154,41.30469571220132
22-07-2020,8:00 AM,182217,12276,327031,327021.0,10.0,132538,3.7537725781347944,55.71857102231898,40.52765639954622
