Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
12-07-2020,8:00 AM,14393,309,27235,27235.0,0.0,12533,1.1345694877914447,52.847438957224156,46.01799155498439
13-07-2020,8:00 AM,15412,328,29168,29168.0,0.0,13428,1.124520021941854,52.83872737246297,46.03675260559517
14-07-2020,8:00 AM,16464,365,31103,31103.0,0.0,14274,1.1735202392052213,52.93380059801306,45.892679162781725
15-07-2020,8:00 AM,17467,408,33019,33019.0,0.0,15144,1.2356522002483419,52.89984554347497,45.86450225627669
16-07-2020,8:00 AM,18378,452,35451,35451.0,0.0,16621,1.274999294801275,51.84056867225184,46.88443203294688
17-07-2020,8:00 AM,19393,492,38044,38044.0,0.0,18159,1.2932394070024182,50.97518662601198,47.73157396698559
18-07-2020,8:00 AM,20298,534,40646,40646.0,0.0,19814,1.3137824140136791,49.93849333267726,48.74772425330906
19-07-2020,8:00 AM,21763,586,44609,44609.0,0.0,22260,1.3136362617409043,48.78611939294761,49.900244345311485
20-07-2020,8:00 AM,22890,642,49650,49650.0,0.0,26118,1.2930513595166164,46.10271903323263,52.60422960725075
21-07-2020,8:00 AM,24228,696,53724,53724.0,0.0,28800,1.2955103864194775,45.09716327898146,53.60732633459906
22-07-2020,8:00 AM,25574,758,58668,58668.0,0.0,32336,1.2920160905433968,43.59105474875571,55.11692916070089
23-07-2020,8:00 AM,32127,823,64713,64713.0,0.0,31763,1.2717691962974982,49.64535719252701,49.0828736111755
24-07-2020,8:00 AM,37555,884,72711,72711.0,0.0,34272,1.2157720289914868,51.64968161626163,47.134546354746874
25-07-2020,8:00 AM,39935,933,80858,80858.0,0.0,39990,1.1538746939078384,49.38905241287195,49.457072893220214
26-07-2020,8:00 AM,43255,985,88671,88671.0,0.0,44431,1.1108479660768458,48.781450530613164,50.10770150330999
27-07-2020,8:00 AM,46301,1041,96298,96298.0,0.0,48956,1.081019335811751,48.080957029221786,50.838023634966454
28-07-2020,8:00 AM,49558,1090,102349,102349.0,0.0,51701,1.064983536722391,48.42060010356721,50.5144163597104
29-07-2020,8:00 AM,52622,1148,110297,110297.0,0.0,56527,1.0408261330770556,47.70936652855472,51.24980733836823
30-07-2020,8:00 AM,55406,1213,120390,120390.0,0.0,63771,1.0075587673394801,46.022094858376946,52.97034637428359
31-07-2020,8:00 AM,60024,1281,130557,130557.0,0.0,69252,0.9811806337461799,45.97532112410671,53.043498242147116
01-08-2020,8:00 AM,63864,1349,140933,140933.0,0.0,75720,0.9571924247692166,45.31514975200982,53.727657823220966
02-08-2020,8:00 AM,76614,1407,150209,150209.0,0.0,72188,0.936694871811942,51.0049331265104,48.05837200167766
03-08-2020,8:00 AM,82886,1474,158764,158764.0,0.0,74404,0.9284220604167192,52.20704945705575,46.864528482527525
04-08-2020,8:00 AM,88672,1537,166586,166586.0,0.0,76377,0.9226465609354927,53.22896281800391,45.848390621060595
05-08-2020,8:00 AM,95625,1604,176333,176333.0,0.0,79104,0.9096425513091708,54.22978115270539,44.86057629598544
06-08-2020,8:00 AM,104354,1681,186461,186461.0,0.0,80426,0.9015290060656116,55.965590659708994,43.13288033422539
07-08-2020,8:00 AM,112870,1753,196789,196789.0,0.0,82166,0.8908018232726423,57.3558481419185,41.753350034808854
08-08-2020,8:00 AM,120464,1842,206960,206960.0,0.0,84654,0.8900270583687669,58.20641669887902,40.903556242752224
09-08-2020,8:00 AM,129615,1939,217040,217040.0,0.0,85486,0.8933837080722448,59.71940656100257,39.38720973092518
10-08-2020,8:00 AM,138712,2036,227860,227860.0,0.0,87112,0.8935311155972965,60.87597647678399,38.23049240761872
11-08-2020,8:00 AM,145636,2116,235525,235525.0,0.0,87773,0.8984184269185862,61.83462477444009,37.26695679864133
12-08-2020,8:00 AM,154749,2203,244549,244549.0,0.0,87597,0.9008419580533963,63.27934279019747,35.81981525174914
13-08-2020,8:00 AM,161425,2296,254146,254146.0,0.0,90425,0.9034177205228491,63.51664004155092,35.57994223792623
14-08-2020,8:00 AM,170984,2378,264142,264142.0,0.0,90780,0.9002733378258665,64.73184877830863,34.367877883865496
15-08-2020,8:00 AM,180703,2475,273085,273085.0,0.0,89907,0.9063112217807642,66.17097240785836,32.922716370360874
16-08-2020,8:00 AM,191117,2562,281817,281817.0,0.0,88138,0.9091005865508468,67.8159940670719,31.274905346377256
17-08-2020,8:00 AM,201234,2650,289829,289829.0,0.0,85945,0.9143322441853644,69.43197540618779,29.653692349626848
18-08-2020,8:00 AM,209100,2732,296609,296609.0,0.0,84777,0.9210779173929314,70.49684938757758,28.58207269502948
19-08-2020,8:00 AM,218311,2820,306261,306261.0,0.0,85130,0.9207832534994662,71.28266413288013,27.796552613620406
20-08-2020,8:00 AM,226372,2906,316003,316003.0,0.0,86725,0.9196115226754176,71.63602877187874,27.444359705445837
21-08-2020,8:00 AM,235218,3001,325396,325396.0,0.0,87177,0.9222608759788073,72.2866906784349,26.791048445586302
22-08-2020,8:00 AM,244045,3092,334940,334940.0,0.0,87803,0.9231504149997014,72.8623036961844,26.21454588881591
23-08-2020,8:00 AM,252638,3189,345216,345216.0,0.0,89389,0.9237694660734149,73.18258713385242,25.893643400074158
24-08-2020,8:00 AM,260087,3282,353111,353111.0,0.0,89742,0.9294527783048391,73.65587591437254,25.414671307322628
25-08-2020,8:00 AM,268828,3368,361712,361712.0,0.0,89516,0.9311275268722077,74.32100676781528,24.747865705312513
26-08-2020,8:00 AM,278247,3460,371639,371639.0,0.0,89932,0.931011007994317,74.8702369772817,24.198752014723965
27-08-2020,8:00 AM,286720,3541,382469,382469.0,0.0,92208,0.9258266683051438,74.96555276375341,24.108620567941454
28-08-2020,8:00 AM,295248,3633,393090,393090.0,0.0,94209,0.9242158284362361,75.10951690452569,23.966267267038084
29-08-2020,8:00 AM,303711,3714,403616,403616.0,0.0,96191,0.9201815587092682,75.24751248711647,23.832305954174267
30-08-2020,8:00 AM,312687,3796,414164,414164.0,0.0,97681,0.9165451367091296,75.49835330931708,23.58510155397379
31-08-2020,8:00 AM,321754,3884,424767,424767.0,0.0,99129,0.9143836503306518,75.7483514491474,23.337264900521934
01-09-2020,8:00 AM,330526,3969,434771,434771.0,0.0,100276,0.9128943742797933,76.02300981436204,23.06409581135816
