Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
28-06-2020,8:00 AM,Nagaland,164,0,387,387.0,0.0,223,0.0,42.377260981912144,57.622739018087856
28-06-2020,8:00 AM,Odisha,4606,18,6350,6350.0,0.0,1726,0.28346456692913385,72.53543307086613,27.181102362204722
28-06-2020,8:00 AM,Puducherry,221,10,619,619.0,0.0,388,1.615508885298869,35.70274636510501,62.68174474959613
28-06-2020,8:00 AM,Punjab,3320,128,5056,5056.0,0.0,1608,2.5316455696202533,65.66455696202532,31.80379746835443
28-06-2020,8:00 AM,Rajasthan,13367,391,16944,16935.0,9.0,3186,2.307601510859301,78.88928234183192,18.80311614730878
28-06-2020,8:00 AM,Sikkim,46,0,87,87.0,0.0,41,0.0,52.87356321839081,47.12643678160919
28-06-2020,8:00 AM,Tamil Nadu,44094,1025,78335,78326.0,9.0,33216,1.3084827982383354,56.28901512733771,42.40250207442395
28-06-2020,8:00 AM,Telangana,4928,243,13436,13424.0,12.0,8265,1.808573980351295,36.67758261387318,61.513843405775525
28-06-2020,8:00 AM,Tripura,1071,1,1334,1334.0,0.0,262,0.07496251874062969,80.2848575712144,19.640179910044978
28-06-2020,8:00 AM,Uttarakhand,1912,37,2791,2782.0,9.0,842,1.3256897169473307,68.50591185954855,30.168398423504122
28-06-2020,8:00 AM,Uttar Pradesh,14215,649,21549,21540.0,9.0,6685,3.0117406840224605,65.96593809457515,31.02232122140239
28-06-2020,8:00 AM,West Bengal,10789,629,16711,16711.0,0.0,5293,3.7639877924720246,64.56226437675782,31.67374783077015
28-06-2020,8:00 AM,Cases being reassigned to states,0,0,7839,7830.0,9.0,7839,0.0,0.0,100.0
29-06-2020,8:00 AM,Andaman and Nicobar Islands,45,0,76,76.0,0.0,31,0.0,59.210526315789465,40.78947368421053
29-06-2020,8:00 AM,Andhra Pradesh,5908,169,13241,13241.0,0.0,7164,1.2763386451174383,44.61898648138358,54.10467487349898
29-06-2020,8:00 AM,Arunachal Pradesh,60,1,182,182.0,0.0,121,0.5494505494505495,32.967032967032964,66.48351648351648
29-06-2020,8:00 AM,Assam,5088,10,7206,7206.0,0.0,2108,0.13877324451845685,70.60782681099084,29.253399944490706
29-06-2020,8:00 AM,Bihar,7118,60,9212,9212.0,0.0,2034,0.6513243595310464,77.26877985236648,22.079895788102473
29-06-2020,8:00 AM,Chandigarh,336,6,429,429.0,0.0,87,1.3986013986013985,78.32167832167832,20.27972027972028
29-06-2020,8:00 AM,Chhattisgarh,2091,13,2662,2662.0,0.0,558,0.4883546205860256,78.54996243425995,20.96168294515402
29-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,60,0,178,89.0,89.0,118,0.0,33.70786516853933,66.29213483146067
29-06-2020,8:00 AM,Delhi,52607,2623,83077,83063.0,14.0,27847,3.1573118913778786,63.32318210816471,33.519506000457405
29-06-2020,8:00 AM,Goa,478,3,1198,1194.0,4.0,717,0.25041736227045075,39.89983305509182,59.849749582637735
29-06-2020,8:00 AM,Gujarat,22800,1808,31320,31311.0,9.0,6712,5.772669220945083,72.79693486590038,21.430395913154534
29-06-2020,8:00 AM,Haryana,8917,223,13829,13813.0,16.0,4689,1.6125533299587824,64.48043965579579,33.90700701424543
29-06-2020,8:00 AM,Himachal Pradesh,529,9,916,916.0,0.0,378,0.9825327510917031,57.751091703056765,41.26637554585153
29-06-2020,8:00 AM,Jammu and Kashmir,4316,94,7093,7093.0,0.0,2683,1.3252502467221203,60.848724094177356,37.82602565910052
29-06-2020,8:00 AM,Jharkhand,1793,12,2364,2364.0,0.0,559,0.5076142131979695,75.84602368866328,23.64636209813875
29-06-2020,8:00 AM,Karnataka,7507,207,13190,13190.0,0.0,5476,1.5693707354056101,56.91432903714936,41.516300227445036
29-06-2020,8:00 AM,Kerala,2152,22,4189,4179.0,10.0,2015,0.5251850083552161,51.372642635473866,48.102172356170925
29-06-2020,8:00 AM,Ladakh,586,1,963,963.0,0.0,376,0.10384215991692627,60.8515057113188,39.04465212876428
29-06-2020,8:00 AM,Madhya Pradesh,10084,557,13186,13186.0,0.0,2545,4.2241771575913845,76.47504929470651,19.300773547702107
29-06-2020,8:00 AM,Maharashtra,86575,7429,164626,164616.0,10.0,70622,4.5126529223816405,52.588898472902216,42.898448604716144
29-06-2020,8:00 AM,Manipur,455,0,1185,1185.0,0.0,730,0.0,38.39662447257383,61.60337552742617
29-06-2020,8:00 AM,Meghalaya,42,1,47,47.0,0.0,4,2.127659574468085,89.36170212765957,8.51063829787234
29-06-2020,8:00 AM,Mizoram,55,0,148,148.0,0.0,93,0.0,37.16216216216216,62.83783783783784
29-06-2020,8:00 AM,Nagaland,164,0,415,415.0,0.0,251,0.0,39.51807228915663,60.48192771084337
29-06-2020,8:00 AM,Odisha,4743,21,6614,6614.0,0.0,1850,0.3175083156939824,71.71152101602661,27.970970668279406
29-06-2020,8:00 AM,Puducherry,221,10,619,619.0,0.0,388,1.615508885298869,35.70274636510501,62.68174474959613
29-06-2020,8:00 AM,Punjab,3526,133,5216,5216.0,0.0,1557,2.549846625766871,67.59969325153375,29.850460122699385
29-06-2020,8:00 AM,Rajasthan,13611,399,17271,17262.0,9.0,3261,2.31023102310231,78.80840715650513,18.881361820392563
29-06-2020,8:00 AM,Sikkim,49,0,88,88.0,0.0,39,0.0,55.68181818181818,44.31818181818182
29-06-2020,8:00 AM,Tamil Nadu,45537,1079,82275,82266.0,9.0,35659,1.3114554846551199,55.34731084776664,43.341233667578244
29-06-2020,8:00 AM,Telangana,5172,247,14419,14407.0,12.0,9000,1.7130175462930854,35.86933906650947,62.41764338719745
29-06-2020,8:00 AM,Tripura,1079,1,1346,1346.0,0.0,266,0.07429420505200594,80.16344725111442,19.762258543833582
29-06-2020,8:00 AM,Uttarakhand,2018,38,2823,2814.0,9.0,767,1.3460857244066597,71.48423662770102,27.169677647892314
29-06-2020,8:00 AM,Uttar Pradesh,14808,660,22147,22138.0,9.0,6679,2.9800875965142004,66.86232898360952,30.157583419876282
29-06-2020,8:00 AM,West Bengal,11193,639,17283,17283.0,0.0,5451,3.6972747786842564,64.76306196840827,31.53966325290748
29-06-2020,8:00 AM,Cases being reassigned to states,0,0,7285,7279.0,6.0,7285,0.0,0.0,100.0
30-06-2020,8:00 AM,Andaman and Nicobar Islands,46,0,90,90.0,0.0,44,0.0,51.11111111111111,48.888888888888886
30-06-2020,8:00 AM,Andhra Pradesh,6232,180,13891,13891.0,0.0,7479,1.2958030379382333,44.86358073572817,53.840616226333594
30-06-2020,8:00 AM,Arunachal Pradesh,61,1,187,187.0,0.0,125,0.53475935828877,32.62032085561498,66.84491978609626
30-06-2020,8:00 AM,Assam,5333,11,7752,7752.0,0.0,2408,0.14189886480908154,68.79514963880288,31.06295149638803
30-06-2020,8:00 AM,Bihar,7390,62,9640,9640.0,0.0,2188,0.6431535269709543,76.6597510373444,22.69709543568465
30-06-2020,8:00 AM,Chandigarh,349,6,435,435.0,0.0,80,1.3793103448275863,80.22988505747126,18.39080459770115
30-06-2020,8:00 AM,Chhattisgarh,2173,13,2761,2761.0,0.0,575,0.4708438971387179,78.7033683448026,20.825787758058674
30-06-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,77,0,203,101.0,102.0,126,0.0,37.93103448275862,62.06896551724138
30-06-2020,8:00 AM,Delhi,56235,2680,85161,85147.0,14.0,26246,3.1469804253120564,66.03374784232219,30.819271732365756
30-06-2020,8:00 AM,Goa,478,3,1198,1194.0,4.0,717,0.25041736227045075,39.89983305509182,59.849749582637735
30-06-2020,8:00 AM,Gujarat,23240,1827,31938,31929.0,9.0,6871,5.720458388126996,72.76598409418249,21.513557517690526
30-06-2020,8:00 AM,Haryana,9502,232,14210,14194.0,16.0,4476,1.6326530612244898,66.86840253342716,31.498944405348343
30-06-2020,8:00 AM,Himachal Pradesh,556,9,942,942.0,0.0,377,0.9554140127388535,59.023354564755834,40.02123142250531
30-06-2020,8:00 AM,Jammu and Kashmir,4585,95,7237,7237.0,0.0,2557,1.3126986320298466,63.354981345861546,35.33232002210861
30-06-2020,8:00 AM,Jharkhand,1845,15,2426,2426.0,0.0,566,0.6183017312448474,76.05111294311624,23.33058532563891
30-06-2020,8:00 AM,Karnataka,7683,226,14295,14295.0,0.0,6386,1.5809723679608256,53.746065057712485,44.67296257432668
30-06-2020,8:00 AM,Kerala,2152,22,4189,4179.0,10.0,2015,0.5251850083552161,51.372642635473866,48.102172356170925
30-06-2020,8:00 AM,Ladakh,616,1,964,964.0,0.0,347,0.1037344398340249,63.90041493775933,35.995850622406635
30-06-2020,8:00 AM,Madhya Pradesh,10199,564,13370,13370.0,0.0,2607,4.218399401645475,76.28272251308901,19.49887808526552
30-06-2020,8:00 AM,Maharashtra,88960,7610,169883,169873.0,10.0,73313,4.479553575107574,52.365451516632035,43.15499490826039
30-06-2020,8:00 AM,Manipur,494,0,1227,1227.0,0.0,733,0.0,40.260798696006525,59.73920130399348
30-06-2020,8:00 AM,Meghalaya,42,1,47,47.0,0.0,4,2.127659574468085,89.36170212765957,8.51063829787234
30-06-2020,8:00 AM,Mizoram,55,0,148,148.0,0.0,93,0.0,37.16216216216216,62.83783783783784
30-06-2020,8:00 AM,Nagaland,168,0,434,434.0,0.0,266,0.0,38.70967741935484,61.29032258064516
30-06-2020,8:00 AM,Odisha,4946,23,6859,6859.0,0.0,1890,0.3353258492491617,72.10963697331972,27.555037177431114
30-06-2020,8:00 AM,Puducherry,221,10,619,619.0,0.0,388,1.615508885298869,35.70274636510501,62.68174474959613
30-06-2020,8:00 AM,Punjab,3764,138,5418,5418.0,0.0,1516,2.547065337763012,69.47212993724622,27.980804724990772
30-06-2020,8:00 AM,Rajasthan,13618,405,17660,17651.0,9.0,3637,2.2933182332955835,77.11211778029445,20.594563986409966
30-06-2020,8:00 AM,Sikkim,50,0,88,88.0,0.0,38,0.0,56.81818181818182,43.18181818181818
30-06-2020,8:00 AM,Tamil Nadu,47749,1141,86224,86215.0,9.0,37334,1.3232974577843755,55.37785303395806,43.29884950825756
30-06-2020,8:00 AM,Telangana,5582,253,15394,15382.0,12.0,9559,1.6434974665454072,36.260880862673766,62.09562167078082
30-06-2020,8:00 AM,Tripura,1085,1,1380,1380.0,0.0,294,0.07246376811594203,78.62318840579711,21.304347826086957
30-06-2020,8:00 AM,Uttarakhand,2111,39,2831,2822.0,9.0,681,1.377605086541858,74.56729070999647,24.055104203461674
30-06-2020,8:00 AM,Uttar Pradesh,15506,672,22828,22819.0,9.0,6650,2.9437532854389348,67.92535482740493,29.130891887156125
30-06-2020,8:00 AM,West Bengal,11719,653,17907,17907.0,0.0,5535,3.6466186407550123,65.44368124197241,30.909700117272575
30-06-2020,8:00 AM,Cases being reassigned to states,0,0,7004,7004.0,0.0,7004,0.0,0.0,100.0
01-07-2020,8:00 AM,Andaman and Nicobar Islands,50,0,97,97.0,0.0,47,0.0,51.546391752577314,48.45360824742268
01-07-2020,8:00 AM,Andhra Pradesh,6511,187,14595,14595.0,0.0,7897,1.2812607057211374,44.61116820829051,54.10757108598835
01-07-2020,8:00 AM,Arunachal Pradesh,62,1,191,191.0,0.0,128,0.5235602094240838,32.460732984293195,67.01570680628272
01-07-2020,8:00 AM,Assam,5647,12,8227,8227.0,0.0,2568,0.14586118876868845,68.63984441473198,31.21429439649933
01-07-2020,8:00 AM,Bihar,7687,67,10043,10043.0,0.0,2289,0.6671313352583889,76.54087424076471,22.7919944239769
01-07-2020,8:00 AM,Chandigarh,364,6,440,440.0,0.0,70,1.3636363636363635,82.72727272727273,15.909090909090908
01-07-2020,8:00 AM,Chhattisgarh,2250,13,2860,2860.0,0.0,597,0.45454545454545453,78.67132867132867,20.874125874125873
01-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,82,0,213,106.0,107.0,131,0.0,38.497652582159624,61.502347417840376
01-07-2020,8:00 AM,Delhi,58348,2742,87360,87346.0,14.0,26270,3.1387362637362637,66.79029304029304,30.070970695970693
01-07-2020,8:00 AM,Goa,596,3,1315,1311.0,4.0,716,0.22813688212927757,45.32319391634981,54.448669201520914
01-07-2020,8:00 AM,Gujarat,23662,1846,32557,32548.0,9.0,7049,5.670055594802961,72.67868661117424,21.65125779402279
01-07-2020,8:00 AM,Haryana,9972,236,14548,14532.0,16.0,4340,1.6222161121803684,68.54550453670608,29.832279351113556
01-07-2020,8:00 AM,Himachal Pradesh,580,10,953,953.0,0.0,363,1.049317943336831,60.8604407135362,38.09024134312697
01-07-2020,8:00 AM,Jammu and Kashmir,4722,101,7497,7497.0,0.0,2674,1.3472055488862211,62.98519407763106,35.66760037348273
01-07-2020,8:00 AM,Jharkhand,1884,15,2490,2490.0,0.0,591,0.6024096385542169,75.66265060240964,23.734939759036145
01-07-2020,8:00 AM,Karnataka,7918,246,15242,15242.0,0.0,7078,1.6139614223855137,51.94856318068495,46.43747539692954
01-07-2020,8:00 AM,Kerala,2306,24,4442,4432.0,10.0,2112,0.5402971634398919,51.91355245384962,47.546150382710486
01-07-2020,8:00 AM,Ladakh,648,1,973,973.0,0.0,324,0.10277492291880781,66.59815005138746,33.29907502569373
01-07-2020,8:00 AM,Madhya Pradesh,10395,572,13593,13593.0,0.0,2626,4.208048260133893,76.47318472743324,19.31876701243287
01-07-2020,8:00 AM,Maharashtra,90911,7855,174761,174751.0,10.0,75995,4.494709918116743,52.02018757045336,43.48510251142989
01-07-2020,8:00 AM,Manipur,553,0,1234,1234.0,0.0,681,0.0,44.81361426256078,55.186385737439224
01-07-2020,8:00 AM,Meghalaya,42,1,52,52.0,0.0,9,1.9230769230769231,80.76923076923077,17.307692307692307
01-07-2020,8:00 AM,Mizoram,122,0,160,160.0,0.0,38,0.0,76.25,23.75
01-07-2020,8:00 AM,Nagaland,168,0,459,459.0,0.0,291,0.0,36.60130718954248,63.39869281045751
01-07-2020,8:00 AM,Odisha,5189,25,7065,7065.0,0.0,1851,0.3538570417551309,73.44656758669498,26.199575371549894
01-07-2020,8:00 AM,Puducherry,272,12,714,714.0,0.0,430,1.680672268907563,38.095238095238095,60.22408963585434
01-07-2020,8:00 AM,Punjab,3867,144,5568,5568.0,0.0,1557,2.586206896551724,69.45043103448276,27.96336206896552
01-07-2020,8:00 AM,Rajasthan,14220,413,18014,18005.0,9.0,3381,2.2926612634617523,78.93860330853781,18.768735428000443
01-07-2020,8:00 AM,Sikkim,52,0,89,89.0,0.0,37,0.0,58.42696629213483,41.57303370786517
01-07-2020,8:00 AM,Tamil Nadu,50074,1201,90167,90158.0,9.0,38892,1.3319728947397607,55.534730000998145,43.13329710426209
01-07-2020,8:00 AM,Telangana,7294,260,16339,16327.0,12.0,8785,1.5912846563437173,44.6416549360426,53.767060407613684
01-07-2020,8:00 AM,Tripura,1086,1,1388,1388.0,0.0,301,0.07204610951008646,78.24207492795388,21.685878962536023
01-07-2020,8:00 AM,Uttarakhand,2231,41,2881,2872.0,9.0,609,1.423116973273169,77.4383894481083,21.138493578618537
01-07-2020,8:00 AM,Uttar Pradesh,16084,697,23492,23483.0,9.0,6711,2.966967478290482,68.46586071854249,28.567171803167035
01-07-2020,8:00 AM,West Bengal,12130,668,18559,18559.0,0.0,5761,3.599331860552832,65.35912495285307,31.041543186594104
01-07-2020,8:00 AM,Cases being reassigned to states,0,0,6915,6900.0,15.0,6915,0.0,0.0,100.0
02-07-2020,8:00 AM,Andaman and Nicobar Islands,50,0,100,100.0,0.0,50,0.0,50.0,50.0
02-07-2020,8:00 AM,Andhra Pradesh,6988,193,15252,15252.0,0.0,8071,1.2654078153684762,45.81694204038815,52.917650144243375
02-07-2020,8:00 AM,Arunachal Pradesh,66,1,195,195.0,0.0,128,0.5128205128205128,33.84615384615385,65.64102564102564
02-07-2020,8:00 AM,Assam,5851,12,8582,8582.0,0.0,2719,0.13982754602656725,68.17758098345375,31.682591470519693
02-07-2020,8:00 AM,Bihar,7946,70,10249,10249.0,0.0,2233,0.6829934627768564,77.52951507464144,21.787491462581716
02-07-2020,8:00 AM,Chandigarh,367,6,446,446.0,0.0,73,1.345291479820628,82.28699551569507,16.367713004484305
02-07-2020,8:00 AM,Chhattisgarh,2303,14,2940,2940.0,0.0,623,0.4761904761904762,78.33333333333333,21.19047619047619
02-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,86,0,215,107.0,108.0,129,0.0,40.0,60.0
02-07-2020,8:00 AM,Delhi,59992,2803,89802,89788.0,14.0,27007,3.1213113293690564,66.80474822387029,30.07394044676065
02-07-2020,8:00 AM,Goa,670,4,1387,1383.0,4.0,713,0.2883922134102379,48.30569574621485,51.405912040374915
02-07-2020,8:00 AM,Gujarat,24030,1867,33232,33223.0,9.0,7335,5.618078960038518,72.30982185844968,22.072099181511796
02-07-2020,8:00 AM,Haryana,10499,240,14941,14925.0,16.0,4202,1.6063181848604513,70.26972759520783,28.12395421993173
02-07-2020,8:00 AM,Himachal Pradesh,614,10,979,979.0,0.0,355,1.0214504596527068,62.7170582226762,36.26149131767109
02-07-2020,8:00 AM,Jammu and Kashmir,4856,105,7695,7695.0,0.0,2734,1.364522417153996,63.10591293047434,35.52956465237167
02-07-2020,8:00 AM,Jharkhand,1931,15,2521,2521.0,0.0,575,0.5950019833399445,76.59658865529552,22.808409361364536
02-07-2020,8:00 AM,Karnataka,8063,253,16514,16514.0,0.0,8198,1.532033426183844,48.825239190989464,49.64272738282669
02-07-2020,8:00 AM,Kerala,2439,24,4593,4583.0,10.0,2130,0.5225342913128674,53.10254735467015,46.374918354016984
02-07-2020,8:00 AM,Ladakh,694,1,990,990.0,0.0,295,0.10101010101010101,70.1010101010101,29.797979797979796
02-07-2020,8:00 AM,Madhya Pradesh,10655,581,13861,13861.0,0.0,2625,4.191616766467066,76.87035567419377,18.93802755933915
02-07-2020,8:00 AM,Maharashtra,93154,8053,180298,180288.0,10.0,79091,4.466494359338428,51.66668515457742,43.86682048608415
02-07-2020,8:00 AM,Manipur,579,0,1260,1260.0,0.0,681,0.0,45.95238095238095,54.047619047619044
02-07-2020,8:00 AM,Meghalaya,42,1,52,52.0,0.0,9,1.9230769230769231,80.76923076923077,17.307692307692307
02-07-2020,8:00 AM,Mizoram,123,0,160,160.0,0.0,37,0.0,76.875,23.125
02-07-2020,8:00 AM,Nagaland,168,0,459,459.0,0.0,291,0.0,36.60130718954248,63.39869281045751
02-07-2020,8:00 AM,Odisha,5353,25,7316,7316.0,0.0,1938,0.3417167851284855,73.16839803171132,26.489885183160194
02-07-2020,8:00 AM,Puducherry,272,12,714,714.0,0.0,430,1.680672268907563,38.095238095238095,60.22408963585434
02-07-2020,8:00 AM,Punjab,3867,149,5668,5668.0,0.0,1652,2.6287932251235007,68.22512350035285,29.146083274523644
02-07-2020,8:00 AM,Rajasthan,14574,421,18312,18303.0,9.0,3317,2.299038881607689,79.58715596330275,18.113805155089562
02-07-2020,8:00 AM,Sikkim,53,0,101,101.0,0.0,48,0.0,52.475247524752476,47.524752475247524
02-07-2020,8:00 AM,Tamil Nadu,52926,1264,94049,94040.0,9.0,39859,1.3439802656062265,56.274920520154396,42.381099214239384
02-07-2020,8:00 AM,Telangana,8082,267,17357,17345.0,12.0,9008,1.538284265714121,46.56334620038025,51.89836953390563
02-07-2020,8:00 AM,Tripura,1093,1,1396,1396.0,0.0,302,0.07163323782234957,78.29512893982809,21.63323782234957
02-07-2020,8:00 AM,Uttarakhand,2317,41,2947,2938.0,9.0,589,1.3912453342382083,78.62232779097387,19.98642687478792
02-07-2020,8:00 AM,Uttar Pradesh,16629,718,24056,24047.0,9.0,6709,2.9847023611572996,69.12620552045227,27.889092118390423
02-07-2020,8:00 AM,West Bengal,12528,683,19170,19170.0,0.0,5959,3.5628586332811683,65.35211267605634,31.08502869066249
02-07-2020,8:00 AM,Cases being reassigned to states,0,0,6832,6829.0,3.0,6832,0.0,0.0,100.0
03-07-2020,8:00 AM,Andaman and Nicobar Islands,51,0,109,109.0,0.0,58,0.0,46.788990825688074,53.21100917431193
03-07-2020,8:00 AM,Andhra Pradesh,7313,198,16097,16097.0,0.0,8586,1.2300428651301485,45.43082561968069,53.339131515189166
03-07-2020,8:00 AM,Arunachal Pradesh,66,1,195,195.0,0.0,128,0.5128205128205128,33.84615384615385,65.64102564102564
03-07-2020,8:00 AM,Assam,6106,12,9013,9013.0,0.0,2895,0.13314101852879176,67.74658826140019,32.12027072007101
03-07-2020,8:00 AM,Bihar,8020,77,10471,10471.0,0.0,2374,0.7353643396046222,76.5924935536243,22.67214210677108
03-07-2020,8:00 AM,Chandigarh,389,6,450,450.0,0.0,55,1.3333333333333335,86.44444444444444,12.222222222222221
03-07-2020,8:00 AM,Chhattisgarh,2385,14,3013,3013.0,0.0,614,0.46465316959840686,79.15698639230003,20.37836043810156
03-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,89,0,230,115.0,115.0,141,0.0,38.69565217391304,61.30434782608696
03-07-2020,8:00 AM,Delhi,63007,2864,92175,92161.0,14.0,26304,3.1071331705994036,68.35584486032005,28.537021969080556
03-07-2020,8:00 AM,Goa,734,4,1482,1478.0,4.0,744,0.2699055330634278,49.527665317139004,50.20242914979757
03-07-2020,8:00 AM,Gujarat,24593,1886,33913,33904.0,9.0,7434,5.561289181139975,72.51791348450448,21.92079733435556
03-07-2020,8:00 AM,Haryana,11019,251,15509,15493.0,16.0,4239,1.6184151138048875,71.0490682829325,27.332516603262626
03-07-2020,8:00 AM,Himachal Pradesh,628,10,1014,1014.0,0.0,376,0.9861932938856016,61.93293885601578,37.08086785009862
03-07-2020,8:00 AM,Jammu and Kashmir,4974,115,7849,7849.0,0.0,2760,1.4651547967893999,63.371130080265004,35.1637151229456
03-07-2020,8:00 AM,Jharkhand,1983,15,2584,2584.0,0.0,586,0.5804953560371517,76.74148606811146,22.678018575851393
03-07-2020,8:00 AM,Karnataka,8334,272,18016,18016.0,0.0,9410,1.5097690941385435,46.2588809946714,52.23134991119005
03-07-2020,8:00 AM,Kerala,2640,25,4753,4743.0,10.0,2088,0.5259835893120134,55.543867031348626,43.93014937933937
03-07-2020,8:00 AM,Ladakh,730,1,990,990.0,0.0,259,0.10101010101010101,73.73737373737373,26.161616161616163
03-07-2020,8:00 AM,Madhya Pradesh,10815,589,14106,14106.0,0.0,2702,4.175528144052176,76.66950233943003,19.154969516517795
03-07-2020,8:00 AM,Maharashtra,101172,8178,186626,186616.0,10.0,77276,4.382026084254069,54.21109598876899,41.40687792697695
03-07-2020,8:00 AM,Manipur,617,0,1279,1279.0,0.0,662,0.0,48.240813135261924,51.75918686473807
03-07-2020,8:00 AM,Meghalaya,42,1,56,56.0,0.0,13,1.7857142857142856,75.0,23.214285714285715
03-07-2020,8:00 AM,Mizoram,126,0,162,162.0,0.0,36,0.0,77.77777777777779,22.22222222222222
03-07-2020,8:00 AM,Nagaland,182,0,501,501.0,0.0,319,0.0,36.327345309381236,63.67265469061876
03-07-2020,8:00 AM,Odisha,5502,27,7545,7545.0,0.0,2016,0.35785288270377735,72.92246520874751,26.719681908548708
03-07-2020,8:00 AM,Puducherry,331,12,802,802.0,0.0,459,1.4962593516209477,41.271820448877804,57.23192019950125
03-07-2020,8:00 AM,Punjab,4144,152,5784,5784.0,0.0,1488,2.627939142461964,71.64591977869986,25.72614107883817
03-07-2020,8:00 AM,Rajasthan,14948,430,18662,18653.0,9.0,3284,2.3041474654377883,80.09859607759083,17.597256456971387
03-07-2020,8:00 AM,Sikkim,53,0,102,102.0,0.0,49,0.0,51.9607843137255,48.03921568627451
03-07-2020,8:00 AM,Tamil Nadu,56021,1321,98392,98383.0,9.0,41050,1.3425888283600294,56.93653955606147,41.7208716155785
03-07-2020,8:00 AM,Telangana,9069,275,18570,18558.0,12.0,9226,1.4808831448572968,48.83683360258481,49.68228325255789
03-07-2020,8:00 AM,Tripura,1146,1,1435,1435.0,0.0,288,0.06968641114982578,79.86062717770035,20.069686411149824
03-07-2020,8:00 AM,Uttarakhand,2405,42,2984,2975.0,9.0,537,1.4075067024128687,80.59651474530831,17.99597855227882
03-07-2020,8:00 AM,Uttar Pradesh,17221,735,24825,24816.0,9.0,6869,2.9607250755287007,69.36958710976839,27.66968781470292
03-07-2020,8:00 AM,West Bengal,13037,699,19819,19819.0,0.0,6083,3.5269186134517385,65.780311821989,30.692769564559264
03-07-2020,8:00 AM,Cases being reassigned to states,0,0,6031,6031.0,0.0,6031,0.0,0.0,100.0
04-07-2020,8:00 AM,Andaman and Nicobar Islands,54,0,116,116.0,0.0,62,0.0,46.55172413793103,53.44827586206896
04-07-2020,8:00 AM,Andhra Pradesh,7632,206,16934,16934.0,0.0,9096,1.2164875398606354,45.06909176804063,53.71442069209874
04-07-2020,8:00 AM,Arunachal Pradesh,75,1,252,252.0,0.0,176,0.3968253968253968,29.761904761904763,69.84126984126983
04-07-2020,8:00 AM,Assam,6349,14,9673,9673.0,0.0,3310,0.1447327612943244,65.63630724697612,34.218959991729555
04-07-2020,8:00 AM,Bihar,8214,80,10954,10954.0,0.0,2660,0.7303268212525105,74.98630637210152,24.283366806645972
04-07-2020,8:00 AM,Chandigarh,393,6,457,457.0,0.0,58,1.312910284463895,85.99562363238512,12.691466083150985
04-07-2020,8:00 AM,Chhattisgarh,2437,14,3065,3065.0,0.0,614,0.4567699836867863,79.51060358890702,20.0326264274062
04-07-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,96,0,257,128.0,129.0,161,0.0,37.35408560311284,62.64591439688716
04-07-2020,8:00 AM,Delhi,65624,2923,94695,94681.0,14.0,26148,3.0867522044458524,69.30038544801732,27.612862347536826
04-07-2020,8:00 AM,Goa,734,4,1482,1478.0,4.0,744,0.2699055330634278,49.527665317139004,50.20242914979757
04-07-2020,8:00 AM,Gujarat,24933,1904,34600,34591.0,9.0,7763,5.502890173410405,72.0606936416185,22.436416184971097
04-07-2020,8:00 AM,Haryana,11691,255,16003,15987.0,16.0,4057,1.5934512278947697,73.05505217771668,25.35149659438855
04-07-2020,8:00 AM,Himachal Pradesh,667,10,1033,1033.0,0.0,356,0.9680542110358179,64.56921587608906,34.462729912875126
04-07-2020,8:00 AM,Jammu and Kashmir,5075,119,8019,8019.0,0.0,2825,1.483975558049632,63.28719291682254,35.22883152512782
04-07-2020,8:00 AM,Jharkhand,2001,15,2695,2695.0,0.0,679,0.5565862708719851,74.24860853432283,25.19480519480519
04-07-2020,8:00 AM,Karnataka,8805,293,19710,19710.0,0.0,10612,1.4865550481988838,44.67275494672755,53.84069000507357
04-07-2020,8:00 AM,Kerala,2841,25,4964,4954.0,10.0,2098,0.5036261079774376,57.232070910556,42.264302981466564
04-07-2020,8:00 AM,Ladakh,777,1,1001,1001.0,0.0,223,0.0999000999000999,77.62237762237763,22.27772227772228
04-07-2020,8:00 AM,Madhya Pradesh,11049,593,14297,14297.0,0.0,2655,4.147723298594111,77.28194726166329,18.570329439742604
04-07-2020,8:00 AM,Maharashtra,104687,8376,192990,192980.0,10.0,79927,4.34012124980569,54.24477952225504,41.41509922793927
04-07-2020,8:00 AM,Manipur,639,0,1316,1316.0,0.0,677,0.0,48.556231003039514,51.44376899696048
04-07-2020,8:00 AM,Meghalaya,43,1,62,62.0,0.0,18,1.6129032258064515,69.35483870967742,29.03225806451613
04-07-2020,8:00 AM,Mizoram,126,0,162,162.0,0.0,36,0.0,77.77777777777779,22.22222222222222
04-07-2020,8:00 AM,Nagaland,228,0,539,539.0,0.0,311,0.0,42.30055658627087,57.69944341372912
04-07-2020,8:00 AM,Odisha,5705,29,8106,8106.0,0.0,2372,0.35775968418455467,70.37996545768567,29.262274858129782
