Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate,Daily_cases
01-08-2020,8:00 AM,-0.42151647458132124,-0.128984695814594,-0.22789895991842538,-0.2278986832955719,-0.0656532164298613,0.6990874150771138,-0.26352857702834925,-0.33245188598677655,0.3714561830699446,-0.22789895991842538
02-08-2020,8:00 AM,-0.4031138983167201,-0.10219374356842413,-0.20743999293543894,-0.20743971980834164,-0.0656532164298613,0.7262249747713684,-0.26298731495062877,-0.2767440651995581,0.313336187068634,-0.20743999293543894
03-08-2020,8:00 AM,-0.38367677307558573,-0.07923007021456424,-0.18555696792579454,-0.18555669853777748,-0.0656532164298613,0.7568720870784714,-0.2693238676248378,-0.22343584585862217,0.2583677302281991,-0.18555696792579454
04-08-2020,8:00 AM,-0.3609119280850494,-0.05243911796839437,-0.16675940197390912,-0.1667591357977701,-0.0656532164298613,0.7541672726443653,-0.26612964751135587,-0.14422672374519604,0.1754995886966774,-0.16675940197390912
05-08-2020,8:00 AM,-0.32862637200632433,-0.02236764095738738,-0.14200057089376372,-0.14200030894808446,-0.0656532164298613,0.7402408313844637,-0.26805941657650134,-0.03442180869492826,0.061223375206642706,-0.14200057089376372
06-08-2020,8:00 AM,-0.3028484627154699,0.004970065416255348,-0.11977339852767696,-0.11977314037988131,-0.0656532164298613,0.7427444612738842,-0.26928950880378577,0.03850887562399334,-0.014681955824232852,-0.11977339852767696
07-08-2020,8:00 AM,-0.2761408895977768,0.030394132343743083,-0.09285474610710029,-0.09285449255880593,-0.0656532164298613,0.7675572217851055,-0.27856230183362457,0.09577678362483474,-0.0735003242840978,-0.09285474610710029
08-08-2020,8:00 AM,-0.2573044702139843,0.058005215781122235,-0.06647011544652036,-0.06646986640648075,-0.0656532164298613,0.8260795704503103,-0.28425332771576917,0.10965521260334778,-0.08742891012983187,-0.06647011544652036
09-08-2020,8:00 AM,-0.23343833115165447,0.08342928270860997,-0.03807598068165638,-0.03807573649322887,-0.0656532164298613,0.8725532002726788,-0.29394074456477715,0.14106545522339095,-0.11925451699304106,-0.03807598068165638
10-08-2020,8:00 AM,-0.21117407437556968,0.11268062852840768,-0.01440101598846734,-0.014400775845302917,-0.0656532164298613,0.899556636937143,-0.29406369835888857,0.17655571084354005,-0.15623729302675898,-0.01440101598846734
11-08-2020,8:00 AM,-0.18629722387072808,0.1438456137943604,0.0024780273441705252,0.0024782646032685215,-0.0656532164298613,0.8757497991493497,-0.28494698729768847,0.24221628437898035,-0.22554259309737956,0.0024780273441705252
12-08-2020,8:00 AM,-0.15543715232648897,0.16735604127569315,0.027228946990834488,0.02722918002082453,-0.0656532164298613,0.8689989399832336,-0.2914659873139661,0.30791895183182366,-0.29341354954741117,0.027228946990834488
13-08-2020,8:00 AM,-0.1219025094650371,0.19797427241417298,0.05841186205790369,0.058412089759771954,-0.0656532164298613,0.8854737188091526,-0.29826150745317576,0.36172076415397963,-0.3488531273665048,0.05841186205790369
14-08-2020,8:00 AM,-0.08085904338681146,0.226132109979025,0.08493889852114943,0.08493912169043051,-0.0656532164298613,0.8406319191825671,-0.3019368832163567,0.45632400842353,-0.4471183622624364,0.08493889852114943
15-08-2020,8:00 AM,-0.04777254616496387,0.25456332460761344,0.11622070650673655,0.11622092433099834,-0.0656532164298613,0.8599456354723826,-0.3096502452830597,0.4987783838284678,-0.4906428031395656,0.11622070650673655
